seqno,type,city,countycode,name,address,number,localcallservice
1233,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋亞東店,220新北市板橋區四川路二段４７巷４弄２號,F000257,02-82571522
1234,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋東昇店,220新北市板橋區漢生東路１８９號,F000441,02-82571522
1235,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋板三店,220新北市板橋區三民路二段１５５號１樓,F000380,02-82571522
1236,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋板文店,220新北市板橋區文化路二段２６１號１樓,F000375,02-82571522
1237,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋板民店,220新北市板橋區新民街３９號１樓,F000359,02-82571522
1238,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋板長店,220新北市板橋區板新路９７＆９９號１樓,F000354,02-82571522
1239,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋板農店,220新北市板橋區府中路２９—１號１樓,F000307,02-82571522
1240,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋板維店,220新北市板橋區四維路３１４號１樓,F000365,02-82571522
1241,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋松柏店,220新北市板橋區松柏街１３號,F000460,02-82571522
1242,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋金門店,220新北市板橋區金門街２９９號,F000682,02-29029199
1243,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋金鑫店,220新北市板橋區金門街３７６號１樓,F000473,02-29029199
1244,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋金鑽店,220新北市板橋區成和里金門街２９號,F000731,02-29029199
1245,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋長安店,220新北市板橋區長安街２１０號,F000912,02-82571522
1246,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋長江店,220新北市板橋區長江路一段１０８號１樓,F000496,02-82571522
1247,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋長東店,220新北市板橋區長安街３３１巷１０９號，１１１號,F000270,02-82571522
1248,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋長壽店,220新北市板橋區三民路二段８３號,F000279,02-82571522
1249,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋信陽店,220新北市板橋區信義里信義路７２號一樓,F000671,02-82571522
1250,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋帝國店,220新北市板橋區四川路二段２４５巷３號１樓,F000916,02-82571522
1251,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋美庭店,220新北市板橋區中正路２１６巷２１號、２３號１樓,F000467,02-82571522
1252,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋美堤店,220新北市板橋區龍興街７１巷１號１樓,F000602,02-82571522
1253,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋致理店,220新北市板橋區文化路一段３１５號１樓,F000854,02-82571522
1254,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋重慶店,220新北市板橋區重慶路６７號,F000258,02-82571522
1255,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋首富店,220新北市板橋區新埔里民生路三段２３號１樓,F000546,02-82571522
1256,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋振興店,220新北市板橋區三民路一段３１巷８９弄３號,F000716,02-82571522
1257,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋偉豐店,220新北市板橋區永豐街１０９號１樓,F000805,02-82571522
1258,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋國民店,220新北市板橋區實踐路１３２號１樓,F000261,02-82571522
1259,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋堂春店,220新北市板橋區篤行路三段１號１樓,F000465,02-29029199
1260,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋崑崙店,220新北市板橋區篤行路一段３０號１樓,F000402,02-29029199
1261,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋莒光店,220新北市板橋區莒光路２２５，２２７號,F000777,02-82571522
1262,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋莒安店,220新北市板橋區莒光路１３１號,F000451,02-82571522
1263,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋勝文店,220新北市板橋區仁化街４６號１樓,F000900,02-82571522
1264,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋富山店,220新北市板橋區三民路一段９４號，９６號,F000450,02-82571522
1265,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋富華店,220新北市板橋區長江路二段４７號１樓,F000583,02-82571522
1266,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋富貴店,220新北市板橋區新海路４６２，４６４，４６６號１樓,F000617,02-82571522
1267,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋富陽店,220新北市板橋區漢生里復興街１３０號一樓,F000727,02-82571522
1268,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋華江店,220新北市板橋區雙十路三段５４號,F000733,02-82571522
1269,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋華陽店,220新北市板橋區陽明里陽明街９０號一樓,F000382,02-82571522
1270,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋華興店,220新北市板橋區華興街４１．４３號,F000726,02-82571522
1271,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋愛買店,220新北市板橋區四川路一段３６７號,F000730,02-82571522
1272,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋新民店,220新北市板橋區文化路一段１８８巷４２號１樓,F000398,02-82571522
1273,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋新農店,220新北市板橋區新海路３２８，３３０號１樓,F000448,02-82571522
1274,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋溪崑店,220新北市板橋區溪崑二街１３４、１３６、１３８號１樓,F000708,02-29029199
1275,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋裕民店,220新北市板橋區裕民街４４號１樓,F000385,02-82571522
1276,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋裕盛店,220新北市板橋區裕民街９５號,F000799,02-82571522
1277,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋運山店,220新北市板橋區海山路３３號,F000259,02-82571522
1278,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋僑中店,220新北市板橋區僑中一街１００號１樓,F000461,02-82571522
1279,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋福樂店,220新北市板橋區三民路二段２１巷８號１樓,F000853,02-82571522
1280,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋廣和店,220新北市板橋區廣福里廣和街７９號１樓,F000677,02-82571522
1281,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋廣隆店,220新北市板橋區民生路一段３３號１樓,F000885,02-82571522
1282,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋橋興店,220新北市板橋區僑中二街１１６巷２號,F000841,02-82571522
1283,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋篤行店,220新北市板橋區篤行路二段１０３，１０５號１樓,F000273,02-29029199
1284,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋館欣店,220新北市板橋區館前西路１３８號,F000277,02-82571522
1285,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋館前店,220新北市板橋區館前東路１０６號,F000665,02-82571522
1286,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋龍江店,220新北市板橋區文化路二段１８２巷３弄９１，９３號１樓,F000795,02-82571522
1287,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋龍泉店,220新北市板橋區龍泉街１２２號,F000908,02-82571522
1288,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋雙十店,220新北市板橋區雙十路二段６—８號，６—９號，６—１０,F000893,02-82571522
1289,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋雙城店,220新北市板橋區縣民大道二段１０６號１樓,F000352,02-82571522
1290,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋懷翠店,220新北市板橋區懷翠里民治街９７號，９９號一樓,F000744,02-82571522
1291,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-板橋羅德店,220新北市板橋區明翠里四維路１１０號一樓,F000294,02-82571522
1292,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-金山中山店,208新北市金山鄉中山路２０５號,F000618,02-87732988
1293,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-泰山工專店,243新北市泰山區明志路三段１７０號,F000275,02-29029199
1294,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-泰山民權店,243新北市泰山區民權路２９號１樓,F000781,02-29029199
1295,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-泰山全興店,243新北市泰山區福泰村全興路１６５號一樓,F000644,02-29029199
1296,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-泰山同興店,243新北市泰山區仁義路２２０巷８號１樓,F000320,02-29029199
1297,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-泰山明豐店,243新北市泰山區明志路二段３８３號１樓,F000302,02-29029199
1298,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-泰山泰林店,243新北市泰山區泰林路二段１０９號１樓,F000703,02-29029199
1299,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-泰山貴子店,243新北市泰山區貴子路２８號,F000667,02-29029199
1300,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-泰山義學店,243新北市泰山區明志路二段４７號,F000628,02-29029199
1301,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-泰山福興店,243新北市泰山區同興村福興一街６０號一樓,F000519,02-29029199
1302,連鎖型綠色商店,新北市,65000,全家便利商店股份有限公司-泰山黎明店,243新北市泰山區泰林路５７５號、５７７號１樓,F000655,02-29029199
